"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","DETECTION_GROUP"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,7,"Unknown"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",4,0,43,"Unknown"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",18,0,65,"Unknown"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",13,0,47,"Unknown"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Remote Australia","0-16","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,11,"Unknown"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",1,0,15,"Unknown"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",1,0,6,"Unknown"
2024,"NSW","Remote Australia","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Unknown","0-16","unlicensed_driving","Not applicable",0,0,3,"Unknown"
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",2,0,33,"Unknown"
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",11,0,44,"Unknown"
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",7,0,30,"Unknown"
2024,"NSW","Unknown","65 and over","unlicensed_driving","Not applicable",1,0,3,"Unknown"
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,3,"Unknown"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,7,"Unknown"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NT","Unknown","0-16","unlicensed_driving","Not applicable",0,10,23,"Unknown"
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",16,15,62,"Unknown"
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",21,18,86,"Unknown"
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",9,9,56,"Unknown"
2024,"NT","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"QLD","Unknown","0-16","unlicensed_driving","Not applicable",48,0,0,"Unknown"
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",649,0,0,"Unknown"
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",975,0,0,"Unknown"
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",628,0,0,"Unknown"
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",30,0,0,"Unknown"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"SA","Inner Regional Australia","Unknown","unlicensed_driving","Not applicable",57,0,0,"Unknown"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",7,0,0,"Unknown"
2024,"SA","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",358,0,0,"Unknown"
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",3,0,0,"Unknown"
2024,"SA","Outer Regional Australia","Unknown","unlicensed_driving","Not applicable",59,0,0,"Unknown"
2024,"SA","Remote Australia","65 and over","unlicensed_driving","Not applicable",0,0,0,"Unknown"
2024,"SA","Remote Australia","Unknown","unlicensed_driving","Not applicable",5,0,0,"Unknown"
2024,"SA","Unknown","0-16","unlicensed_driving","Not applicable",0,4,2,"Unknown"
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,22,56,"Unknown"
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,49,141,"Unknown"
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,38,151,"Unknown"
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",0,4,7,"Unknown"
2024,"SA","Unknown","Unknown","unlicensed_driving","Not applicable",11,0,0,"Unknown"
2024,"SA","Very Remote Australia","Unknown","unlicensed_driving","Not applicable",6,0,0,"Unknown"
2024,"TAS","Unknown","0-16","unlicensed_driving","Not applicable",0,1,5,"Unknown"
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",6,0,36,"Unknown"
2024,"TAS","Unknown","26-39","unlicensed_driving","Not applicable",9,0,76,"Unknown"
2024,"TAS","Unknown","40-64","unlicensed_driving","Not applicable",9,0,50,"Unknown"
2024,"TAS","Unknown","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"VIC","Unknown","0-16","unlicensed_driving","Not applicable",2,0,0,"Unknown"
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",189,0,0,"Unknown"
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",376,0,0,"Unknown"
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",192,0,0,"Unknown"
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",24,0,0,"Unknown"
2024,"WA","Unknown","0-16","unlicensed_driving","Not applicable",0,13,40,"Unknown"
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",43,28,347,"Unknown"
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",114,79,637,"Unknown"
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",78,40,404,"Unknown"
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",6,0,17,"Unknown"
2024,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",2,1,5,"Unknown"
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",6,2,6,"Unknown"
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",4,1,24,"Unknown"
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",11,1,10,"Unknown"
2024,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,7,"Unknown"
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",47,0,177,"Unknown"
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",91,0,299,"Unknown"
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",68,0,199,"Unknown"
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",12,0,13,"Unknown"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",2,0,12,"Unknown"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",187,0,510,"Unknown"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",187,0,699,"Unknown"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",115,0,455,"Unknown"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",6,0,31,"Unknown"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Not applicable",2,0,4,"Unknown"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",11,0,34,"Unknown"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",21,0,85,"Unknown"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",16,0,38,"Unknown"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",2,0,5,"Unknown"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,9,"Unknown"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",1,0,11,"Unknown"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",2,0,4,"Unknown"
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",5,0,4,"Unknown"
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",3,0,15,"Unknown"
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",1,0,8,"Unknown"
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,4,"Unknown"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,5,"Unknown"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Very Remote Australia","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NT","Unknown","0-16","unlicensed_driving","Not applicable",0,8,14,"Unknown"
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",5,11,51,"Unknown"
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",13,22,56,"Unknown"
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",9,8,43,"Unknown"
2024,"NT","Unknown","65 and over","unlicensed_driving","Not applicable",1,0,1,"Unknown"
2024,"QLD","Unknown","0-16","unlicensed_driving","Not applicable",58,0,0,"Unknown"
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",605,0,0,"Unknown"
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",964,0,0,"Unknown"
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",590,0,0,"Unknown"
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",34,0,0,"Unknown"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",0,0,0,"Unknown"
2024,"SA","Inner Regional Australia","Unknown","unlicensed_driving","Not applicable",40,0,0,"Unknown"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",11,0,0,"Unknown"
2024,"SA","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",388,0,0,"Unknown"
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",5,0,0,"Unknown"
2024,"SA","Outer Regional Australia","Unknown","unlicensed_driving","Not applicable",66,0,0,"Unknown"
2024,"SA","Remote Australia","65 and over","unlicensed_driving","Not applicable",0,0,0,"Unknown"
2024,"SA","Remote Australia","Unknown","unlicensed_driving","Not applicable",13,0,0,"Unknown"
2024,"SA","Unknown","0-16","unlicensed_driving","Not applicable",0,6,1,"Unknown"
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,22,49,"Unknown"
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,44,141,"Unknown"
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,21,149,"Unknown"
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,7,"Unknown"
2024,"SA","Unknown","Unknown","unlicensed_driving","Not applicable",16,0,0,"Unknown"
2024,"SA","Very Remote Australia","Unknown","unlicensed_driving","Not applicable",10,0,0,"Unknown"
2024,"TAS","Unknown","0-16","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",0,0,34,"Unknown"
2024,"TAS","Unknown","26-39","unlicensed_driving","Not applicable",10,0,62,"Unknown"
2024,"TAS","Unknown","40-64","unlicensed_driving","Not applicable",9,0,37,"Unknown"
2024,"TAS","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"VIC","Unknown","0-16","unlicensed_driving","Not applicable",9,0,0,"Unknown"
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",166,0,0,"Unknown"
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",349,0,0,"Unknown"
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",217,0,0,"Unknown"
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",21,0,0,"Unknown"
2024,"WA","Unknown","0-16","unlicensed_driving","Not applicable",0,10,40,"Unknown"
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",32,36,334,"Unknown"
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",91,98,645,"Unknown"
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",59,20,358,"Unknown"
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",1,0,14,"Unknown"
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",4,2,5,"Unknown"
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",16,7,32,"Unknown"
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",7,2,9,"Unknown"
2024,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,8,"Unknown"
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",38,0,142,"Unknown"
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",64,0,244,"Unknown"
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",50,0,162,"Unknown"
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",3,0,11,"Unknown"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",2,0,24,"Unknown"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",166,0,511,"Unknown"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",189,0,656,"Unknown"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",100,0,418,"Unknown"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",11,0,22,"Unknown"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,2,"Unknown"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",7,0,28,"Unknown"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",25,0,68,"Unknown"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",16,0,29,"Unknown"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",3,0,4,"Unknown"
2024,"NSW","Remote Australia","0-16","unlicensed_driving","Not applicable",0,0,2,"Unknown"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",2,0,4,"Unknown"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",2,0,10,"Unknown"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",2,0,5,"Unknown"
2024,"NSW","Unknown","0-16","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",5,0,21,"Unknown"
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",12,0,24,"Unknown"
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",3,0,20,"Unknown"
2024,"NSW","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",1,0,4,"Unknown"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",2,0,3,"Unknown"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",0,0,2,"Unknown"
2024,"NT","Unknown","0-16","unlicensed_driving","Not applicable",1,8,12,"Unknown"
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",9,13,54,"Unknown"
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",13,27,109,"Unknown"
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",7,10,52,"Unknown"
2024,"NT","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,2,"Unknown"
2024,"QLD","Unknown","0-16","unlicensed_driving","Not applicable",39,0,0,"Unknown"
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",596,0,0,"Unknown"
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",939,0,0,"Unknown"
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",609,0,0,"Unknown"
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",40,0,0,"Unknown"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"SA","Inner Regional Australia","Unknown","unlicensed_driving","Not applicable",40,0,0,"Unknown"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",9,0,0,"Unknown"
2024,"SA","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",428,0,0,"Unknown"
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",3,0,0,"Unknown"
2024,"SA","Outer Regional Australia","Unknown","unlicensed_driving","Not applicable",62,0,0,"Unknown"
2024,"SA","Remote Australia","65 and over","unlicensed_driving","Not applicable",3,0,0,"Unknown"
2024,"SA","Remote Australia","Unknown","unlicensed_driving","Not applicable",17,0,0,"Unknown"
2024,"SA","Unknown","0-16","unlicensed_driving","Not applicable",0,5,3,"Unknown"
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,15,62,"Unknown"
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,48,168,"Unknown"
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,24,156,"Unknown"
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,9,"Unknown"
2024,"SA","Unknown","Unknown","unlicensed_driving","Not applicable",15,0,0,"Unknown"
2024,"SA","Very Remote Australia","Unknown","unlicensed_driving","Not applicable",8,0,0,"Unknown"
2024,"TAS","Unknown","0-16","unlicensed_driving","Not applicable",0,0,7,"Unknown"
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",2,0,36,"Unknown"
2024,"TAS","Unknown","26-39","unlicensed_driving","Not applicable",8,0,68,"Unknown"
2024,"TAS","Unknown","40-64","unlicensed_driving","Not applicable",6,0,53,"Unknown"
2024,"TAS","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"TAS","Unknown","Unknown","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"VIC","Unknown","0-16","unlicensed_driving","Not applicable",8,0,0,"Unknown"
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",208,0,0,"Unknown"
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",376,0,0,"Unknown"
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",204,0,0,"Unknown"
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",23,0,0,"Unknown"
2024,"VIC","Unknown","Unknown","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"WA","Unknown","0-16","unlicensed_driving","Not applicable",0,7,29,"Unknown"
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",57,33,365,"Unknown"
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",91,97,644,"Unknown"
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",79,38,398,"Unknown"
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",8,1,14,"Unknown"
2024,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",0,2,2,"Unknown"
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",9,5,20,"Unknown"
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",10,12,40,"Unknown"
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",5,5,13,"Unknown"
2024,"ACT","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,10,"Unknown"
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",29,0,143,"Unknown"
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",73,0,229,"Unknown"
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",52,0,167,"Unknown"
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",7,0,9,"Unknown"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",2,0,15,"Unknown"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",162,0,573,"Unknown"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",222,0,741,"Unknown"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",102,0,495,"Unknown"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",12,0,24,"Unknown"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",13,0,39,"Unknown"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",36,0,69,"Unknown"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",13,0,40,"Unknown"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",1,0,5,"Unknown"
2024,"NSW","Remote Australia","0-16","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",1,0,6,"Unknown"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",3,0,16,"Unknown"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",5,0,3,"Unknown"
2024,"NSW","Unknown","0-16","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",1,0,4,"Unknown"
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",5,0,7,"Unknown"
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",0,0,3,"Unknown"
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,4,"Unknown"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",1,0,2,"Unknown"
2024,"NT","Unknown","0-16","unlicensed_driving","Not applicable",0,10,19,"Unknown"
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",13,8,51,"Unknown"
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",24,24,98,"Unknown"
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",11,16,45,"Unknown"
2024,"QLD","Unknown","0-16","unlicensed_driving","Not applicable",63,0,0,"Unknown"
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",619,0,0,"Unknown"
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",861,0,0,"Unknown"
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",570,0,0,"Unknown"
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",32,0,0,"Unknown"
2024,"QLD","Unknown","Unknown","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",0,0,0,"Unknown"
2024,"SA","Inner Regional Australia","Unknown","unlicensed_driving","Not applicable",20,0,0,"Unknown"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",4,0,0,"Unknown"
2024,"SA","Major Cities of Australia","Unknown","unlicensed_driving","Not applicable",175,0,0,"Unknown"
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",3,0,0,"Unknown"
2024,"SA","Outer Regional Australia","Unknown","unlicensed_driving","Not applicable",42,0,0,"Unknown"
2024,"SA","Remote Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"SA","Remote Australia","Unknown","unlicensed_driving","Not applicable",8,0,0,"Unknown"
2024,"SA","Unknown","0-16","unlicensed_driving","Not applicable",0,6,4,"Unknown"
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,30,81,"Unknown"
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,53,161,"Unknown"
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,32,154,"Unknown"
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",1,3,14,"Unknown"
2024,"SA","Unknown","Unknown","unlicensed_driving","Not applicable",6,0,0,"Unknown"
2024,"SA","Very Remote Australia","65 and over","unlicensed_driving","Not applicable",1,0,0,"Unknown"
2024,"SA","Very Remote Australia","Unknown","unlicensed_driving","Not applicable",2,0,0,"Unknown"
2024,"TAS","Unknown","0-16","unlicensed_driving","Not applicable",0,2,12,"Unknown"
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",2,0,33,"Unknown"
2024,"TAS","Unknown","26-39","unlicensed_driving","Not applicable",9,0,94,"Unknown"
2024,"TAS","Unknown","40-64","unlicensed_driving","Not applicable",13,0,69,"Unknown"
2024,"TAS","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,6,"Unknown"
2024,"VIC","Unknown","0-16","unlicensed_driving","Not applicable",4,0,0,"Unknown"
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",171,0,0,"Unknown"
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",368,0,0,"Unknown"
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",223,0,0,"Unknown"
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",19,0,0,"Unknown"
2024,"WA","Unknown","0-16","unlicensed_driving","Not applicable",0,13,38,"Unknown"
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",47,40,373,"Unknown"
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",78,102,613,"Unknown"
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",58,57,387,"Unknown"
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",5,0,16,"Unknown"
2024,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",3,0,1,"Unknown"
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",11,2,12,"Unknown"
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",11,12,33,"Unknown"
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",4,3,10,"Unknown"
2024,"ACT","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Not applicable",2,0,9,"Unknown"
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",49,0,179,"Unknown"
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",82,0,246,"Unknown"
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",49,0,177,"Unknown"
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",3,0,11,"Unknown"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Not applicable",2,0,17,"Unknown"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",199,0,515,"Unknown"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",225,0,678,"Unknown"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",99,0,431,"Unknown"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",9,0,27,"Unknown"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Not applicable",1,0,1,"Unknown"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",12,0,27,"Unknown"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",31,0,59,"Unknown"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",15,0,29,"Unknown"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",1,0,4,"Unknown"
2024,"NSW","Remote Australia","0-16","unlicensed_driving","Not applicable",0,0,1,"Unknown"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,5,"Unknown"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",6,0,10,"Unknown"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",2,0,1,"Unknown"
2024,"NSW","Remote Australia","65 and over","unlicensed_driving","Not applicable",2,0,1,"Unknown"
