"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","DETECTION_GROUP"
2024,"VIC","Inner Regional Australia","26-39","mobile_phone_use","Mobile camera",114,0,0,"Camera"
2024,"VIC","Inner Regional Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","40-64","mobile_phone_use","Mobile camera",195,0,0,"Camera"
2024,"VIC","Inner Regional Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","65 and over","mobile_phone_use","Mobile camera",36,0,0,"Camera"
2024,"VIC","Inner Regional Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera",131,0,0,"Camera"
2024,"VIC","Major Cities of Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Mobile camera",231,0,0,"Camera"
2024,"VIC","Major Cities of Australia","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","26-39","mobile_phone_use","Mobile camera",1198,0,0,"Camera"
2024,"VIC","Major Cities of Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","40-64","mobile_phone_use","Mobile camera",1519,0,0,"Camera"
2024,"VIC","Major Cities of Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","65 and over","mobile_phone_use","Mobile camera",260,0,0,"Camera"
2024,"VIC","Major Cities of Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","Unknown","mobile_phone_use","Mobile camera",1222,0,0,"Camera"
2024,"VIC","Outer Regional Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","40-64","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","65 and over","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","Unknown","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","17-25","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","26-39","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","40-64","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","65 and over","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","Unknown","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"VIC","Unknown","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","17-25","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","17-25","mobile_phone_use","Police issued",253,0,0,"Police"
2024,"VIC","Unknown","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","26-39","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","26-39","mobile_phone_use","Police issued",635,0,0,"Police"
2024,"VIC","Unknown","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","40-64","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","40-64","mobile_phone_use","Police issued",534,0,0,"Police"
2024,"VIC","Unknown","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","65 and over","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","65 and over","mobile_phone_use","Police issued",68,0,0,"Police"
2024,"VIC","Unknown","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","Unknown","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"WA","Unknown","17-25","mobile_phone_use","Police issued",110,0,0,"Police"
2024,"WA","Unknown","17-25","mobile_phone_use","Unknown",0,0,3,"Unknown"
2024,"WA","Unknown","26-39","mobile_phone_use","Police issued",236,0,0,"Police"
2024,"WA","Unknown","26-39","mobile_phone_use","Unknown",0,0,2,"Unknown"
2024,"WA","Unknown","40-64","mobile_phone_use","Police issued",161,0,0,"Police"
2024,"WA","Unknown","40-64","mobile_phone_use","Unknown",0,0,3,"Unknown"
2024,"WA","Unknown","65 and over","mobile_phone_use","Police issued",14,0,0,"Police"
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Fixed or mobile camera",307,0,0,"Camera"
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Fixed or mobile camera",1058,0,0,"Camera"
2024,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Fixed or mobile camera",1056,0,0,"Camera"
2024,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"ACT","Major Cities of Australia","65 and over","mobile_phone_use","Fixed or mobile camera",123,0,0,"Camera"
2024,"ACT","Major Cities of Australia","Unknown","mobile_phone_use","Fixed or mobile camera",72,0,0,"Camera"
2024,"NSW","Inner Regional Australia","0-16","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",54,0,0,"Police"
2024,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",54,0,0,"Police"
2024,"NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued",37,0,1,"Police"
2024,"NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",11,0,0,"Police"
2024,"NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",404,0,12,"Police"
2024,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",383,0,1,"Police"
2024,"NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued",259,0,2,"Police"
2024,"NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",26,0,1,"Police"
2024,"NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",5,0,0,"Police"
2024,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",12,0,0,"Police"
2024,"NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued",8,0,0,"Police"
2024,"NSW","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"NSW","Remote Australia","17-25","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"NSW","Remote Australia","40-64","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"NSW","Remote Australia","65 and over","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"NSW","Unknown","17-25","mobile_phone_use","Police issued",4,0,0,"Police"
2024,"NSW","Unknown","26-39","mobile_phone_use","Police issued",4,0,0,"Police"
2024,"NSW","Unknown","Unknown","mobile_phone_use","Fixed or mobile camera",11704,0,0,"Camera"
2024,"NT","Unknown","17-25","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"NT","Unknown","26-39","mobile_phone_use","Police issued",8,0,0,"Police"
2024,"NT","Unknown","40-64","mobile_phone_use","Police issued",12,0,0,"Police"
2024,"NT","Unknown","65 and over","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"QLD","Unknown","0-16","mobile_phone_use","Fixed camera",168,0,0,"Camera"
2024,"QLD","Unknown","17-25","mobile_phone_use","Fixed camera",780,0,0,"Camera"
2024,"QLD","Unknown","17-25","mobile_phone_use","Police issued",45,0,0,"Police"
2024,"QLD","Unknown","26-39","mobile_phone_use","Fixed camera",2234,0,0,"Camera"
2024,"QLD","Unknown","26-39","mobile_phone_use","Police issued",86,0,0,"Police"
2024,"QLD","Unknown","40-64","mobile_phone_use","Fixed camera",2335,0,0,"Camera"
2024,"QLD","Unknown","40-64","mobile_phone_use","Police issued",62,0,0,"Police"
2024,"QLD","Unknown","65 and over","mobile_phone_use","Fixed camera",326,0,0,"Camera"
2024,"QLD","Unknown","65 and over","mobile_phone_use","Police issued",7,0,0,"Police"
2024,"QLD","Unknown","Unknown","mobile_phone_use","Fixed camera",18,0,0,"Camera"
2024,"SA","Inner Regional Australia","17-25","mobile_phone_use","Police issued",21,0,0,"Police"
2024,"SA","Inner Regional Australia","26-39","mobile_phone_use","Police issued",41,0,0,"Police"
2024,"SA","Inner Regional Australia","40-64","mobile_phone_use","Police issued",41,0,0,"Police"
2024,"SA","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",4,0,0,"Police"
2024,"SA","Major Cities of Australia","0-16","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"SA","Major Cities of Australia","17-25","mobile_phone_use","Police issued",485,0,0,"Police"
2024,"SA","Major Cities of Australia","26-39","mobile_phone_use","Police issued",784,0,0,"Police"
2024,"SA","Major Cities of Australia","40-64","mobile_phone_use","Police issued",666,0,0,"Police"
2024,"SA","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",97,0,0,"Police"
2024,"SA","Major Cities of Australia","Unknown","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"SA","Outer Regional Australia","17-25","mobile_phone_use","Police issued",25,0,0,"Police"
2024,"SA","Outer Regional Australia","26-39","mobile_phone_use","Police issued",42,0,0,"Police"
2024,"SA","Outer Regional Australia","40-64","mobile_phone_use","Police issued",46,0,0,"Police"
2024,"SA","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",4,0,0,"Police"
2024,"SA","Remote Australia","17-25","mobile_phone_use","Police issued",5,0,0,"Police"
2024,"SA","Remote Australia","26-39","mobile_phone_use","Police issued",8,0,0,"Police"
2024,"SA","Remote Australia","40-64","mobile_phone_use","Police issued",9,0,0,"Police"
2024,"SA","Remote Australia","65 and over","mobile_phone_use","Police issued",3,0,0,"Police"
2024,"SA","Unknown","17-25","mobile_phone_use","Police issued",13,0,0,"Police"
2024,"SA","Unknown","26-39","mobile_phone_use","Police issued",12,0,0,"Police"
2024,"SA","Unknown","40-64","mobile_phone_use","Police issued",6,0,0,"Police"
2024,"SA","Unknown","65 and over","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"SA","Very Remote Australia","17-25","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"SA","Very Remote Australia","26-39","mobile_phone_use","Police issued",6,0,0,"Police"
2024,"SA","Very Remote Australia","40-64","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"SA","Very Remote Australia","65 and over","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera",3,0,0,"Camera"
2024,"TAS","Unknown","17-25","mobile_phone_use","Police issued",19,0,2,"Police"
2024,"TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera",18,0,0,"Camera"
2024,"TAS","Unknown","26-39","mobile_phone_use","Police issued",32,0,0,"Police"
2024,"TAS","Unknown","40-64","mobile_phone_use","Fixed or mobile camera",20,0,0,"Camera"
2024,"TAS","Unknown","40-64","mobile_phone_use","Police issued",18,0,0,"Police"
2024,"TAS","Unknown","65 and over","mobile_phone_use","Fixed or mobile camera",2,0,0,"Camera"
2024,"TAS","Unknown","65 and over","mobile_phone_use","Police issued",7,0,0,"Police"
2024,"VIC","Inner Regional Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","17-25","mobile_phone_use","Mobile camera",17,0,0,"Camera"
2024,"VIC","Inner Regional Australia","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","26-39","mobile_phone_use","Mobile camera",74,0,0,"Camera"
2024,"VIC","Inner Regional Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","40-64","mobile_phone_use","Mobile camera",120,0,0,"Camera"
2024,"VIC","Inner Regional Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","65 and over","mobile_phone_use","Mobile camera",32,0,0,"Camera"
2024,"VIC","Inner Regional Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera",101,0,0,"Camera"
2024,"VIC","Major Cities of Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Mobile camera",170,0,0,"Camera"
2024,"VIC","Major Cities of Australia","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","26-39","mobile_phone_use","Mobile camera",841,0,0,"Camera"
2024,"VIC","Major Cities of Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","40-64","mobile_phone_use","Mobile camera",1104,0,0,"Camera"
2024,"VIC","Major Cities of Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","65 and over","mobile_phone_use","Mobile camera",206,0,0,"Camera"
2024,"VIC","Major Cities of Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","Unknown","mobile_phone_use","Mobile camera",755,0,0,"Camera"
2024,"VIC","Outer Regional Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","40-64","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","65 and over","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","Unknown","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","17-25","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","26-39","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","40-64","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","65 and over","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","Unknown","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"VIC","Unknown","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","17-25","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","17-25","mobile_phone_use","Police issued",186,0,0,"Police"
2024,"VIC","Unknown","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","26-39","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","26-39","mobile_phone_use","Police issued",518,0,0,"Police"
2024,"VIC","Unknown","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","40-64","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","40-64","mobile_phone_use","Police issued",435,0,0,"Police"
2024,"VIC","Unknown","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","65 and over","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","65 and over","mobile_phone_use","Police issued",44,0,0,"Police"
2024,"VIC","Unknown","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","Unknown","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"WA","Unknown","0-16","mobile_phone_use","Unknown",0,0,1,"Unknown"
2024,"WA","Unknown","17-25","mobile_phone_use","Police issued",64,0,0,"Police"
2024,"WA","Unknown","17-25","mobile_phone_use","Unknown",0,0,5,"Unknown"
2024,"WA","Unknown","26-39","mobile_phone_use","Police issued",134,0,0,"Police"
2024,"WA","Unknown","26-39","mobile_phone_use","Unknown",0,0,6,"Unknown"
2024,"WA","Unknown","40-64","mobile_phone_use","Police issued",76,0,0,"Police"
2024,"WA","Unknown","40-64","mobile_phone_use","Unknown",0,0,6,"Unknown"
2024,"WA","Unknown","65 and over","mobile_phone_use","Police issued",15,0,0,"Police"
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Fixed or mobile camera",309,0,0,"Camera"
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",6,0,0,"Police"
2024,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Fixed or mobile camera",1082,0,0,"Camera"
2024,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued",4,1,1,"Police"
2024,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Fixed or mobile camera",922,0,0,"Camera"
2024,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued",6,0,1,"Police"
2024,"ACT","Major Cities of Australia","65 and over","mobile_phone_use","Fixed or mobile camera",134,0,0,"Camera"
2024,"ACT","Major Cities of Australia","Unknown","mobile_phone_use","Fixed or mobile camera",59,0,0,"Camera"
2024,"NSW","Inner Regional Australia","0-16","mobile_phone_use","Police issued",0,0,1,"Police"
2024,"NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",40,0,1,"Police"
2024,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",47,0,1,"Police"
2024,"NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued",16,0,0,"Police"
2024,"NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued",0,0,3,"Police"
2024,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",324,0,3,"Police"
2024,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",322,0,3,"Police"
2024,"NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued",258,0,5,"Police"
2024,"NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",25,0,0,"Police"
2024,"NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",6,0,2,"Police"
2024,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",6,0,0,"Police"
2024,"NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued",7,0,0,"Police"
2024,"NSW","Remote Australia","40-64","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"NSW","Unknown","17-25","mobile_phone_use","Police issued",5,0,0,"Police"
2024,"NSW","Unknown","26-39","mobile_phone_use","Police issued",13,0,0,"Police"
2024,"NSW","Unknown","40-64","mobile_phone_use","Police issued",4,0,0,"Police"
2024,"NSW","Unknown","Unknown","mobile_phone_use","Fixed or mobile camera",11325,0,0,"Camera"
2024,"NSW","Very Remote Australia","40-64","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"NT","Unknown","17-25","mobile_phone_use","Police issued",3,0,1,"Police"
2024,"NT","Unknown","26-39","mobile_phone_use","Police issued",8,0,0,"Police"
2024,"NT","Unknown","40-64","mobile_phone_use","Police issued",8,0,1,"Police"
2024,"QLD","Unknown","0-16","mobile_phone_use","Fixed camera",170,0,0,"Camera"
2024,"QLD","Unknown","17-25","mobile_phone_use","Fixed camera",802,0,0,"Camera"
2024,"QLD","Unknown","17-25","mobile_phone_use","Police issued",48,0,0,"Police"
2024,"QLD","Unknown","26-39","mobile_phone_use","Fixed camera",2410,0,0,"Camera"
2024,"QLD","Unknown","26-39","mobile_phone_use","Police issued",113,0,0,"Police"
2024,"QLD","Unknown","40-64","mobile_phone_use","Fixed camera",2599,0,0,"Camera"
2024,"QLD","Unknown","40-64","mobile_phone_use","Police issued",68,0,0,"Police"
2024,"QLD","Unknown","65 and over","mobile_phone_use","Fixed camera",321,0,0,"Camera"
2024,"QLD","Unknown","65 and over","mobile_phone_use","Police issued",8,0,0,"Police"
2024,"QLD","Unknown","Unknown","mobile_phone_use","Fixed camera",21,0,0,"Camera"
2024,"SA","Inner Regional Australia","26-39","mobile_phone_use","Police issued",3,0,0,"Police"
2024,"SA","Inner Regional Australia","40-64","mobile_phone_use","Police issued",3,0,0,"Police"
2024,"SA","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"SA","Major Cities of Australia","17-25","mobile_phone_use","Police issued",68,0,0,"Police"
2024,"SA","Major Cities of Australia","26-39","mobile_phone_use","Police issued",120,0,0,"Police"
2024,"SA","Major Cities of Australia","40-64","mobile_phone_use","Police issued",85,0,0,"Police"
2024,"SA","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",9,0,0,"Police"
2024,"SA","Outer Regional Australia","17-25","mobile_phone_use","Police issued",4,0,0,"Police"
2024,"SA","Outer Regional Australia","26-39","mobile_phone_use","Police issued",4,0,0,"Police"
2024,"SA","Outer Regional Australia","40-64","mobile_phone_use","Police issued",9,0,0,"Police"
2024,"SA","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"SA","Unknown","17-25","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"SA","Unknown","26-39","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"SA","Unknown","40-64","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"SA","Very Remote Australia","17-25","mobile_phone_use","Police issued",2,0,0,"Police"
2024,"SA","Very Remote Australia","26-39","mobile_phone_use","Police issued",1,0,0,"Police"
2024,"TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera",5,0,0,"Camera"
2024,"TAS","Unknown","17-25","mobile_phone_use","Police issued",37,0,1,"Police"
2024,"TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera",25,0,0,"Camera"
2024,"TAS","Unknown","26-39","mobile_phone_use","Police issued",42,0,1,"Police"
2024,"TAS","Unknown","40-64","mobile_phone_use","Fixed or mobile camera",38,0,0,"Camera"
2024,"TAS","Unknown","40-64","mobile_phone_use","Police issued",32,0,0,"Police"
2024,"TAS","Unknown","65 and over","mobile_phone_use","Fixed or mobile camera",6,0,0,"Camera"
2024,"TAS","Unknown","65 and over","mobile_phone_use","Police issued",9,0,0,"Police"
2024,"VIC","Inner Regional Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","17-25","mobile_phone_use","Mobile camera",47,0,0,"Camera"
2024,"VIC","Inner Regional Australia","26-39","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","26-39","mobile_phone_use","Mobile camera",160,0,0,"Camera"
2024,"VIC","Inner Regional Australia","40-64","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","40-64","mobile_phone_use","Mobile camera",240,0,0,"Camera"
2024,"VIC","Inner Regional Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","65 and over","mobile_phone_use","Mobile camera",34,0,0,"Camera"
2024,"VIC","Inner Regional Australia","Unknown","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera",212,0,0,"Camera"
2024,"VIC","Major Cities of Australia","0-16","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","0-16","mobile_phone_use","Mobile camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Fixed camera",0,0,0,"Camera"
2024,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Mobile camera",292,0,0,"Camera"
